original_row_id,component_id,lot_id,component_type,manufacturer,temperature_C,voltage_V,value_0h,value_24h,value_96h,value_168h,failure_label,change_0h_24h,change_24h_96h,change_96h_168h,overall_change_0h_168h,percentage_change,drift_rate,unusual_trajectory,data_quality_flags,data_quality_status,is_valid_for_ml
1352,C01353,LOT_15,TYPE_B,MFG_C,122.9,5.0,10.923,11.044,11.323,11.634,0,0.12100000000000044,0.2789999999999999,0.31099999999999994,0.7110000000000003,6.509200769019503,0.004232142857142859,False,NONE,VALID,TRUE
1353,C01354,LOT_01,TYPE_B,MFG_B,126.05,3.3,12.671,12.665,13.03,13.205,0,-0.006000000000000227,0.3650000000000002,0.1750000000000007,0.5340000000000007,4.21434772314735,0.0031785714285714325,False,NONE,VALID,TRUE
1354,C01355,LOT_18,TYPE_C,MFG_C,123.37,5.0,9.817,10.131,10.431,10.245,0,0.31400000000000006,0.29999999999999893,-0.18599999999999994,0.42799999999999905,4.3597840480798515,0.002547619047619042,False,NONE,VALID,TRUE
1355,C01356,LOT_04,TYPE_A,MFG_C,124.46,5.0,11.203,11.536,11.751,11.874,0,0.3330000000000002,0.21499999999999986,0.12300000000000111,0.6710000000000012,5.989467107024915,0.003994047619047626,False,NONE,VALID,TRUE
1356,C01357,LOT_09,TYPE_C,MFG_B,120.76,3.3,8.675,8.608,8.556,80.102,1,-0.06700000000000017,-0.05200000000000138,71.546,71.427,823.3659942363113,0.42516071428571434,True,NONE,VALID,TRUE
1357,C01358,LOT_20,TYPE_B,MFG_B,125.64,5.0,10.47,10.314,10.695,11.492,0,-0.15600000000000058,0.3810000000000002,0.7970000000000006,1.0220000000000002,9.76122254059217,0.006083333333333335,False,NONE,VALID,TRUE
1358,C01359,LOT_14,TYPE_B,MFG_C,124.6,5.0,11.711,12.07,12.665,13.483,0,0.359,0.5949999999999989,0.8180000000000014,1.7720000000000002,15.131073349842032,0.010547619047619049,False,NONE,VALID,TRUE
1359,C01360,LOT_20,TYPE_A,MFG_C,124.38,3.3,10.011,9.903,10.576,10.41,0,-0.10799999999999876,0.673,-0.16600000000000037,0.3990000000000009,3.9856158225951543,0.0023750000000000056,False,NONE,VALID,TRUE
1360,C01361,LOT_01,TYPE_A,MFG_B,125.44,5.0,10.777,11.058,12.115,74.132,1,0.2810000000000006,1.0570000000000004,62.017,63.355000000000004,587.872320682936,0.3771130952380953,True,NONE,VALID,TRUE
1361,C01362,LOT_15,TYPE_A,MFG_B,125.23,3.3,9.914,10.536,10.622,10.886,0,0.6219999999999999,0.0860000000000003,0.26399999999999935,0.9719999999999995,9.80431712729473,0.005785714285714283,False,NONE,VALID,TRUE
1362,C01363,LOT_02,TYPE_C,MFG_B,125.5,5.5,9.571,10.215,14.436,23.349,0,0.6440000000000001,4.221,8.913,13.778,143.95569950893326,0.08201190476190476,False,NONE,VALID,TRUE
1363,C01364,LOT_13,TYPE_B,MFG_B,126.04,5.0,11.148,12.112,14.008,17.328,0,0.9640000000000004,1.895999999999999,3.3200000000000003,6.18,55.43595263724435,0.03678571428571428,False,NONE,VALID,TRUE
1364,C01365,LOT_07,TYPE_A,MFG_A,125.15,3.3,10.496,11.357,17.961,28.81,0,0.8609999999999989,6.603999999999999,10.849,18.314,174.48551829268294,0.10901190476190477,False,NONE,VALID,TRUE
1365,C01366,LOT_16,TYPE_C,MFG_A,123.88,5.5,8.459,8.53,7.614,10.909,0,0.07099999999999973,-0.9159999999999995,3.295000000000001,2.450000000000001,28.96323442487293,0.01458333333333334,False,NONE,VALID,TRUE
1366,C01367,LOT_03,TYPE_B,MFG_C,126.44,5.0,12.434,14.678,24.323,40.803,0,2.2440000000000015,9.645,16.479999999999997,28.369,228.15666720283096,0.16886309523809523,True,NONE,VALID,TRUE
1367,C01368,LOT_18,TYPE_C,MFG_C,122.64,3.3,8.737,11.506,17.907,23.485,1,2.769,6.401,5.577999999999999,14.748,168.79935904772805,0.08778571428571429,False,NONE,VALID,TRUE
1368,C01369,LOT_10,TYPE_B,MFG_B,127.53,5.0,10.838,10.902,11.724,11.77,0,0.06400000000000006,0.822000000000001,0.045999999999999375,0.9320000000000004,8.599372577966419,0.0055476190476190495,False,NONE,VALID,TRUE
1369,C01370,LOT_11,TYPE_B,MFG_C,129.52,5.0,11.375,12.396,15.993,21.262,0,1.0210000000000008,3.5969999999999995,5.269,9.887,86.91868131868132,0.05885119047619048,False,NONE,VALID,TRUE
1370,C01371,LOT_12,TYPE_B,MFG_B,124.02,5.0,12.111,12.323,12.587,13.197,0,0.21199999999999974,0.26399999999999935,0.6099999999999994,1.0859999999999985,8.967054743621489,0.006464285714285705,False,NONE,VALID,TRUE
1371,C01372,LOT_01,TYPE_B,MFG_A,124.1,5.0,10.877,10.974,11.251,12.063,0,0.09699999999999953,0.27699999999999925,0.8120000000000012,1.186,10.903741840581041,0.007059523809523809,False,NONE,VALID,TRUE
1372,C01373,LOT_07,TYPE_B,MFG_C,126.26,5.5,11.839,15.968,23.561,34.987,1,4.129,7.593,11.426000000000002,23.148000000000003,195.52327054649888,0.13778571428571432,False,NONE,VALID,TRUE
1373,C01374,LOT_15,TYPE_A,MFG_A,124.52,5.5,10.824,12.163,10.025,10.319,0,1.3390000000000004,-2.138,0.2940000000000005,-0.504999999999999,-4.6655580192165464,-0.0030059523809523752,False,NONE,VALID,TRUE
1374,C01375,LOT_20,TYPE_C,MFG_A,121.36,3.3,10.924,12.125,15.208,21.234,0,1.2010000000000005,3.083,6.026000000000002,10.310000000000002,94.37934822409376,0.061369047619047636,False,NONE,VALID,TRUE
1375,C01376,LOT_20,TYPE_B,MFG_C,124.48,5.5,11.629,11.993,12.529,13.09,0,0.36400000000000077,0.5359999999999996,0.5609999999999999,1.4610000000000003,12.563419038610373,0.008696428571428574,False,NONE,VALID,TRUE
1376,C01377,LOT_11,TYPE_B,MFG_B,127.85,3.3,10.073,10.788,10.813,11.519,0,0.7149999999999999,0.025000000000000355,0.7059999999999995,1.4459999999999997,14.35520698898044,0.008607142857142855,False,NONE,VALID,TRUE
1377,C01378,LOT_06,TYPE_B,MFG_A,126.22,5.5,13.027,13.332,13.489,14.382,0,0.3050000000000015,0.15700000000000003,0.8929999999999989,1.3550000000000004,10.40147386197897,0.008065476190476192,False,NONE,VALID,TRUE
1378,C01379,LOT_10,TYPE_B,MFG_B,122.3,3.3,11.211,11.068,11.64,11.78,0,-0.14300000000000068,0.572000000000001,0.1399999999999988,0.5689999999999991,5.075372402105067,0.0033869047619047563,False,NONE,VALID,TRUE
1379,C01380,LOT_10,TYPE_A,MFG_B,124.97,3.3,9.526,9.903,10.144,11.266,0,0.37700000000000067,0.24099999999999966,1.1219999999999999,1.7400000000000002,18.265798866260763,0.010357142857142858,False,NONE,VALID,TRUE
1380,C01381,LOT_08,TYPE_A,MFG_B,122.82,5.0,11.67,11.978,11.985,12.37,0,0.30799999999999983,0.006999999999999673,0.3849999999999998,0.6999999999999993,5.998286203941725,0.004166666666666662,False,NONE,VALID,TRUE
1381,C01382,LOT_08,TYPE_A,MFG_A,123.63,3.3,11.483,11.693,12.352,12.426,0,0.20999999999999908,0.6590000000000007,0.07399999999999984,0.9429999999999996,8.212139684751369,0.005613095238095236,False,NONE,VALID,TRUE
1382,C01383,LOT_18,TYPE_A,MFG_A,121.4,5.5,8.194,8.971,11.115,13.88,0,0.7769999999999992,2.144,2.7650000000000006,5.686,69.39223822309006,0.033845238095238095,False,NONE,VALID,TRUE
1383,C01384,LOT_08,TYPE_A,MFG_B,122.84,3.3,12.408,12.731,13.167,13.496,0,0.3230000000000004,0.43599999999999994,0.3290000000000006,1.088000000000001,8.768536428110904,0.006476190476190482,False,NONE,VALID,TRUE
1384,C01385,LOT_01,TYPE_C,MFG_B,127.11,5.0,11.989,16.981,27.765,42.154,1,4.992000000000001,10.783999999999999,14.389000000000003,30.165000000000003,251.60563850196013,0.17955357142857145,True,NONE,VALID,TRUE
1385,C01386,LOT_15,TYPE_A,MFG_C,124.98,5.5,10.282,10.679,10.758,11.085,0,0.39700000000000024,0.07899999999999885,0.32700000000000173,0.8030000000000008,7.809764637230118,0.00477976190476191,False,NONE,VALID,TRUE
1386,C01387,LOT_14,TYPE_C,MFG_A,125.71,5.0,11.871,12.604,13.197,13.545,0,0.7329999999999988,0.593,0.34800000000000075,1.6739999999999995,14.101592115238812,0.009964285714285712,False,NONE,VALID,TRUE
1387,C01388,LOT_08,TYPE_C,MFG_C,126.67,5.0,11.615,11.719,11.966,12.586,0,0.1039999999999992,0.2469999999999999,0.620000000000001,0.9710000000000001,8.359879466207492,0.005779761904761906,False,NONE,VALID,TRUE
1388,C01389,LOT_13,TYPE_A,MFG_C,123.54,5.5,11.437,11.779,12.401,12.955,0,0.3420000000000005,0.6219999999999999,0.5540000000000003,1.5180000000000007,13.272711375360677,0.00903571428571429,False,NONE,VALID,TRUE
1389,C01390,LOT_19,TYPE_B,MFG_A,123.9,3.3,11.606,10.543,10.939,11.056,0,-1.0630000000000006,0.3960000000000008,0.1169999999999991,-0.5500000000000007,-4.738928140616928,-0.0032738095238095282,False,NONE,VALID,TRUE
1390,C01391,LOT_19,TYPE_B,MFG_A,123.07,5.0,11.478,11.611,11.932,12.231,0,0.1330000000000009,0.32099999999999973,0.2989999999999995,0.7530000000000001,6.560376372190278,0.004482142857142858,False,NONE,VALID,TRUE
1391,C01392,LOT_16,TYPE_C,MFG_B,123.99,3.3,9.62,10.087,11.017,11.569,0,0.4670000000000005,0.9299999999999997,0.5520000000000014,1.9490000000000016,20.25987525987528,0.011601190476190485,False,NONE,VALID,TRUE
1392,C01393,LOT_12,TYPE_B,MFG_C,126.27,3.3,12.885,12.709,22.213,31.32,1,-0.17600000000000016,9.504000000000001,9.107,18.435000000000002,143.0733410942957,0.10973214285714288,False,NONE,VALID,TRUE
1393,C01394,LOT_01,TYPE_A,MFG_A,127.56,3.3,11.045,12.694,9.592,8.9,0,1.649000000000001,-3.1020000000000003,-0.6920000000000002,-2.1449999999999996,-19.420552286102303,-0.01276785714285714,False,NONE,VALID,TRUE
1394,C01395,LOT_11,TYPE_A,MFG_A,125.87,5.0,8.594,8.857,9.308,9.914,0,0.2629999999999999,0.4510000000000005,0.6059999999999999,1.3200000000000003,15.359553176634865,0.00785714285714286,False,NONE,VALID,TRUE
1395,C01396,LOT_17,TYPE_C,MFG_B,124.68,3.3,11.039,11.181,11.503,12.079,0,0.14199999999999946,0.32200000000000095,0.5760000000000005,1.040000000000001,9.421143219494528,0.006190476190476196,False,NONE,VALID,TRUE
1396,C01397,LOT_17,TYPE_A,MFG_C,123.89,5.0,10.205,10.425,10.725,10.918,0,0.22000000000000064,0.29999999999999893,0.19299999999999962,0.7129999999999992,6.9867711905928385,0.004244047619047614,False,NONE,VALID,TRUE
1397,C01398,LOT_16,TYPE_C,MFG_A,126.44,5.0,9.694,9.942,9.969,10.236,0,0.24799999999999933,0.026999999999999247,0.26700000000000124,0.5419999999999998,5.591087270476581,0.003226190476190475,False,NONE,VALID,TRUE
1398,C01399,LOT_20,TYPE_A,MFG_A,128.92,5.0,9.72,9.7,10.476,10.921,0,-0.02000000000000135,0.7760000000000016,0.4449999999999985,1.2009999999999987,12.355967078189286,0.0071488095238095165,False,NONE,VALID,TRUE
1399,C01400,LOT_11,TYPE_B,MFG_A,125.19,5.0,9.63,9.783,10.635,11.009,0,0.1529999999999987,0.8520000000000003,0.37400000000000055,1.3789999999999996,14.319833852544129,0.008208333333333331,False,NONE,VALID,TRUE
1400,C01401,LOT_03,TYPE_B,MFG_C,126.22,3.3,11.895,14.492,25.858,35.885,1,2.5970000000000013,11.366,10.026999999999997,23.99,201.68137873055906,0.14279761904761903,False,NONE,VALID,TRUE
1401,C01402,LOT_10,TYPE_A,MFG_B,125.08,5.0,9.918,10.001,10.627,10.606,0,0.08300000000000018,0.6260000000000012,-0.021000000000000796,0.6880000000000006,6.936882435975002,0.004095238095238099,False,NONE,VALID,TRUE
1402,C01403,LOT_07,TYPE_A,MFG_B,127.56,5.0,10.513,10.676,11.515,11.425,0,0.16300000000000026,0.8390000000000004,-0.08999999999999986,0.9120000000000008,8.674973841910024,0.005428571428571434,False,NONE,VALID,TRUE
1403,C01404,LOT_17,TYPE_A,MFG_C,124.1,5.5,9.023,9.544,10.129,10.303,0,0.5210000000000008,0.5849999999999991,0.17400000000000126,1.2800000000000011,14.18596918984818,0.007619047619047626,False,NONE,VALID,TRUE
1404,C01405,LOT_16,TYPE_C,MFG_B,124.62,5.0,9.143,9.875,14.117,23.149,0,0.7319999999999993,4.242000000000001,9.032,14.006,153.18823143388383,0.08336904761904762,False,NONE,VALID,TRUE
1405,C01406,LOT_09,TYPE_B,MFG_C,124.54,5.0,9.411,9.432,9.85,9.66,0,0.021000000000000796,0.41799999999999926,-0.1899999999999995,0.24900000000000055,2.645839974497934,0.0014821428571428605,False,NONE,VALID,TRUE
1406,C01407,LOT_08,TYPE_A,MFG_A,128.31,5.0,11.046,12.0,17.226,24.397,0,0.9540000000000006,5.225999999999999,7.170999999999999,13.350999999999999,120.86728227412638,0.0794702380952381,False,NONE,VALID,TRUE
1407,C01408,LOT_04,TYPE_B,MFG_A,124.14,5.0,10.777,15.042,25.685,41.91,1,4.265000000000001,10.642999999999999,16.224999999999998,31.132999999999996,288.88373387770247,0.18531547619047617,True,NONE,VALID,TRUE
1408,C01409,LOT_01,TYPE_A,MFG_B,124.37,5.0,11.085,11.578,12.024,12.554,0,0.49299999999999855,0.44599999999999973,0.5300000000000011,1.4689999999999994,13.252142534957143,0.008744047619047615,False,NONE,VALID,TRUE
1409,C01410,LOT_07,TYPE_B,MFG_A,127.7,5.0,11.164,11.198,11.667,11.978,0,0.034000000000000696,0.4689999999999994,0.31099999999999994,0.8140000000000001,7.29129344321032,0.004845238095238095,False,NONE,VALID,TRUE
1410,C01411,LOT_05,TYPE_C,MFG_C,125.34,5.0,8.858,9.08,9.408,9.564,0,0.22199999999999953,0.3279999999999994,0.15600000000000058,0.7059999999999995,7.970196432603291,0.00420238095238095,False,NONE,VALID,TRUE
1411,C01412,LOT_06,TYPE_C,MFG_B,124.06,5.5,12.201,13.22,13.022,13.175,0,1.0190000000000001,-0.1980000000000004,0.15300000000000047,0.9740000000000002,7.982952217031391,0.005797619047619049,False,NONE,VALID,TRUE
1412,C01413,LOT_20,TYPE_C,MFG_A,124.94,3.3,10.168,15.129,22.099,32.097,1,4.961,6.970000000000001,9.998000000000001,21.929000000000002,215.66679779701028,0.13052976190476193,False,NONE,VALID,TRUE
1413,C01414,LOT_14,TYPE_A,MFG_C,126.46,5.5,11.302,11.617,12.127,13.157,0,0.3150000000000013,0.5099999999999998,1.0299999999999994,1.8550000000000004,16.41302424349673,0.011041666666666668,False,NONE,VALID,TRUE
1414,C01415,LOT_12,TYPE_A,MFG_B,123.19,5.5,12.128,12.762,17.044,23.19,0,0.6340000000000003,4.282,6.146000000000001,11.062000000000001,91.2104221635884,0.0658452380952381,False,NONE,VALID,TRUE
1415,C01416,LOT_04,TYPE_C,MFG_B,125.24,3.3,10.942,11.102,11.689,11.989,0,0.16000000000000014,0.5869999999999997,0.3000000000000007,1.0470000000000006,9.568634618899658,0.006232142857142861,False,NONE,VALID,TRUE
1416,C01417,LOT_17,TYPE_A,MFG_A,123.39,3.3,9.227,9.922,9.977,10.453,0,0.6950000000000003,0.054999999999999716,0.4759999999999991,1.225999999999999,13.287092229326966,0.007297619047619042,False,NONE,VALID,TRUE
1417,C01418,LOT_13,TYPE_A,MFG_C,125.24,5.0,10.346,10.304,10.471,10.907,0,-0.041999999999999815,0.16699999999999982,0.43599999999999994,0.5609999999999999,5.422385462980862,0.003339285714285714,False,NONE,VALID,TRUE
1418,C01419,LOT_11,TYPE_A,MFG_B,125.42,3.3,10.065,11.358,14.849,22.427,0,1.293000000000001,3.4909999999999997,7.577999999999999,12.362,122.82165921510185,0.07358333333333333,False,NONE,VALID,TRUE
1419,C01420,LOT_10,TYPE_C,MFG_C,125.2,3.3,10.882,12.228,15.253,20.449,0,1.346,3.0250000000000004,5.1960000000000015,9.567000000000002,87.91582429700425,0.056946428571428585,False,NONE,VALID,TRUE
1420,C01421,LOT_12,TYPE_B,MFG_C,124.64,5.0,12.599,12.787,13.224,13.793,0,0.1880000000000006,0.4369999999999994,0.5689999999999991,1.193999999999999,9.476942614493206,0.007107142857142852,False,NONE,VALID,TRUE
1421,C01422,LOT_17,TYPE_C,MFG_B,126.35,5.0,10.983,10.979,11.34,12.13,0,-0.004000000000001336,0.36100000000000065,0.7900000000000009,1.1470000000000002,10.443412546663026,0.006827380952380954,False,NONE,VALID,TRUE
1422,C01423,LOT_15,TYPE_A,MFG_A,124.21,3.3,9.462,10.8,13.679,17.221,0,1.338000000000001,2.8789999999999996,3.542,7.759,82.00169097442401,0.046184523809523814,False,NONE,VALID,TRUE
1423,C01424,LOT_10,TYPE_A,MFG_B,126.32,5.5,10.483,10.509,10.867,11.614,0,0.0259999999999998,0.35800000000000054,0.7469999999999999,1.1310000000000002,10.788896308308692,0.006732142857142858,False,NONE,VALID,TRUE
1424,C01425,LOT_14,TYPE_A,MFG_A,124.16,3.3,10.682,13.828,19.984,25.226,1,3.145999999999999,6.156000000000002,5.241999999999997,14.543999999999999,136.15427822505146,0.08657142857142856,False,NONE,VALID,TRUE
1425,C01426,LOT_19,TYPE_C,MFG_C,123.08,3.3,11.483,11.881,12.282,12.502,0,0.3979999999999997,0.4009999999999998,0.22000000000000064,1.0190000000000001,8.873987633893583,0.0060654761904761914,False,NONE,VALID,TRUE
1426,C01427,LOT_07,TYPE_A,MFG_A,125.49,3.3,10.6,10.792,11.219,11.353,0,0.19200000000000017,0.4269999999999996,0.13400000000000034,0.7530000000000001,7.103773584905662,0.004482142857142858,False,NONE,VALID,TRUE
1427,C01428,LOT_19,TYPE_C,MFG_A,123.72,5.5,11.899,12.229,12.76,13.3,0,0.33000000000000007,0.5310000000000006,0.5400000000000009,1.4010000000000016,11.774098663753271,0.008339285714285724,False,NONE,VALID,TRUE
1428,C01429,LOT_13,TYPE_B,MFG_B,125.13,5.5,11.955,12.361,13.024,13.577,0,0.4060000000000006,0.6629999999999985,0.5530000000000008,1.6219999999999999,13.56754496026767,0.009654761904761904,False,NONE,VALID,TRUE
1429,C01430,LOT_04,TYPE_C,MFG_B,126.41,3.3,11.574,11.792,12.149,11.949,0,0.21799999999999997,0.3569999999999993,-0.1999999999999993,0.375,3.2400207361327116,0.002232142857142857,False,NONE,VALID,TRUE
1430,C01431,LOT_20,TYPE_C,MFG_B,125.17,5.0,11.084,11.157,11.657,12.441,0,0.0730000000000004,0.5,0.7840000000000007,1.357000000000001,12.242872609166376,0.00807738095238096,False,NONE,VALID,TRUE
1431,C01432,LOT_14,TYPE_B,MFG_C,127.74,3.3,12.847,13.358,12.761,14.159,0,0.511000000000001,-0.5970000000000013,1.3980000000000015,1.3120000000000012,10.212500972989814,0.0078095238095238165,False,NONE,VALID,TRUE
1432,C01433,LOT_08,TYPE_B,MFG_C,124.36,3.3,12.075,12.475,12.805,13.212,0,0.40000000000000036,0.33000000000000007,0.40700000000000003,1.1370000000000005,9.416149068322985,0.006767857142857146,False,NONE,VALID,TRUE
1433,C01434,LOT_05,TYPE_A,MFG_C,125.04,3.3,8.597,8.576,9.092,9.187,0,-0.02099999999999902,0.516,0.09499999999999886,0.5899999999999999,6.862859136908223,0.0035119047619047612,False,NONE,VALID,TRUE
1434,C01435,LOT_19,TYPE_C,MFG_B,125.53,5.5,11.89,11.902,12.581,13.21,0,0.011999999999998678,0.6790000000000003,0.6290000000000013,1.3200000000000003,11.101766190075695,0.00785714285714286,False,NONE,VALID,TRUE
1435,C01436,LOT_17,TYPE_C,MFG_B,123.09,5.0,10.846,11.183,11.621,11.935,0,0.33699999999999974,0.4380000000000006,0.31400000000000006,1.0890000000000004,10.040567951318462,0.00648214285714286,False,NONE,VALID,TRUE
1436,C01437,LOT_01,TYPE_B,MFG_C,124.58,5.0,12.561,12.73,13.227,13.279,0,0.16900000000000048,0.4969999999999999,0.0519999999999996,0.718,5.716105405620572,0.0042738095238095235,False,NONE,VALID,TRUE
1437,C01438,LOT_13,TYPE_A,MFG_A,124.91,3.3,11.107,11.078,11.507,11.785,0,-0.028999999999999915,0.42900000000000027,0.27800000000000047,0.6780000000000008,6.104258575673007,0.004035714285714291,False,NONE,VALID,TRUE
1438,C01439,LOT_03,TYPE_C,MFG_A,126.42,5.5,10.966,10.791,11.911,11.857,0,-0.17499999999999893,1.1199999999999992,-0.05400000000000027,0.891,8.125113988692323,0.005303571428571428,False,NONE,VALID,TRUE
1439,C01440,LOT_06,TYPE_C,MFG_A,123.69,5.5,12.518,12.342,12.886,13.202,0,-0.17600000000000016,0.5439999999999987,0.3160000000000007,0.6839999999999993,5.464131650423385,0.004071428571428567,False,NONE,VALID,TRUE
1440,C01441,LOT_12,TYPE_B,MFG_C,123.68,3.3,11.425,13.959,10.117,9.066,0,2.533999999999999,-3.8419999999999987,-1.0510000000000002,-2.359,-20.647702407002186,-0.014041666666666666,False,NONE,VALID,TRUE
1441,C01442,LOT_05,TYPE_C,MFG_B,128.15,5.0,8.941,9.234,9.639,9.607,0,0.29299999999999926,0.40499999999999936,-0.03200000000000003,0.6659999999999986,7.448831226932094,0.003964285714285706,False,NONE,VALID,TRUE
1442,C01443,LOT_11,TYPE_B,MFG_A,123.74,5.0,9.833,13.945,22.557,33.901,1,4.112,8.611999999999998,11.344000000000005,24.068000000000005,244.76761924133027,0.14326190476190478,False,NONE,VALID,TRUE
1443,C01444,LOT_09,TYPE_A,MFG_A,123.87,5.5,8.027,8.008,8.183,8.553,0,-0.019000000000000128,0.1750000000000007,0.370000000000001,0.5260000000000016,6.55288401644452,0.0031309523809523905,False,NONE,VALID,TRUE
1444,C01445,LOT_12,TYPE_B,MFG_A,125.0,5.0,12.263,12.376,12.128,12.932,0,0.11299999999999955,-0.24799999999999933,0.8040000000000003,0.6690000000000005,5.455435048519941,0.00398214285714286,False,NONE,VALID,TRUE
1445,C01446,LOT_17,TYPE_A,MFG_B,126.13,3.3,9.91,10.439,14.013,20.935,0,0.5289999999999999,3.574,6.921999999999999,11.024999999999999,111.25126135216952,0.06562499999999999,False,NONE,VALID,TRUE
1446,C01447,LOT_04,TYPE_B,MFG_A,122.86,5.0,11.356,11.82,12.382,12.937,0,0.4640000000000004,0.5619999999999994,0.5549999999999997,1.5809999999999995,13.92215568862275,0.009410714285714283,False,NONE,VALID,TRUE
1447,C01448,LOT_16,TYPE_B,MFG_C,126.6,5.0,10.434,11.949,13.476,17.354,0,1.5150000000000006,1.527000000000001,3.8779999999999983,6.92,66.3216407897259,0.04119047619047619,False,NONE,VALID,TRUE
1448,C01449,LOT_05,TYPE_A,MFG_C,124.53,5.0,8.558,8.649,8.748,9.053,0,0.0909999999999993,0.0990000000000002,0.3050000000000015,0.495000000000001,5.784061696658109,0.0029464285714285773,False,NONE,VALID,TRUE
1449,C01450,LOT_01,TYPE_A,MFG_C,124.13,3.3,11.089,11.675,12.033,12.202,0,0.5860000000000003,0.35799999999999876,0.16900000000000048,1.1129999999999995,10.036973577419058,0.006624999999999997,False,NONE,VALID,TRUE
1450,C01451,LOT_09,TYPE_B,MFG_C,123.19,5.5,9.542,10.354,14.661,21.532,0,0.8119999999999994,4.307,6.871,11.99,125.65499895200168,0.07136904761904762,False,NONE,VALID,TRUE
1451,C01452,LOT_07,TYPE_C,MFG_C,127.14,5.5,11.754,11.33,11.959,12.001,0,-0.4239999999999995,0.6289999999999996,0.041999999999999815,0.2469999999999999,2.1014122851795123,0.0014702380952380946,False,NONE,VALID,TRUE
1452,C01453,LOT_04,TYPE_C,MFG_C,123.53,5.0,10.722,11.046,11.697,11.929,0,0.32399999999999984,0.6509999999999998,0.2320000000000011,1.2070000000000007,11.257228129080403,0.007184523809523814,False,NONE,VALID,TRUE
1453,C01454,LOT_09,TYPE_A,MFG_B,125.84,5.0,8.99,9.748,10.847,13.452,0,0.7579999999999991,1.0990000000000002,2.6050000000000004,4.462,49.63292547274749,0.026559523809523807,False,NONE,VALID,TRUE
1454,C01455,LOT_18,TYPE_C,MFG_C,124.09,5.0,8.597,9.493,11.376,13.182,0,0.8960000000000008,1.8829999999999991,1.806000000000001,4.585000000000001,53.332557869024086,0.027291666666666672,False,NONE,VALID,TRUE
1455,C01456,LOT_12,TYPE_A,MFG_B,124.21,5.0,12.03,11.956,12.659,87.725,1,-0.07399999999999984,0.7030000000000012,75.06599999999999,75.695,629.2186201163756,0.45056547619047616,True,NONE,VALID,TRUE
